year,month,region_id,subregion_id,region,industry_id,subindustry_id,business_type,value
2009,December,2,,British Columbia,,1,Automobile dealers,752454
2008,August,2,,British Columbia,,1,Automobile dealers,754949
2012,December,2,,British Columbia,,1,Automobile dealers,762610
2010,November,2,,British Columbia,,1,Automobile dealers,763246
2013,January,2,,British Columbia,,1,Automobile dealers,768901
2008,September,2,,British Columbia,,1,Automobile dealers,769122
2009,October,2,,British Columbia,,1,Automobile dealers,769899
2009,July,2,,British Columbia,,1,Automobile dealers,770147
2009,May,2,,British Columbia,,1,Automobile dealers,772549
2009,August,2,,British Columbia,,1,Automobile dealers,772606
2010,March,2,,British Columbia,,1,Automobile dealers,778097
2010,September,2,,British Columbia,,1,Automobile dealers,788441
2014,February,2,,British Columbia,,1,Automobile dealers,792218
2012,November,2,,British Columbia,,1,Automobile dealers,799016
2010,April,2,,British Columbia,,1,Automobile dealers,809338
2011,December,2,,British Columbia,,1,Automobile dealers,812854
2010,August,2,,British Columbia,,1,Automobile dealers,815890
2009,June,2,,British Columbia,,1,Automobile dealers,821098
2012,February,2,,British Columbia,,1,Automobile dealers,823665
2010,July,2,,British Columbia,,1,Automobile dealers,824773
2011,November,2,,British Columbia,,1,Automobile dealers,825474
2011,July,2,,British Columbia,,1,Automobile dealers,838547
2008,July,2,,British Columbia,,1,Automobile dealers,839009
2014,January,2,,British Columbia,,1,Automobile dealers,844604
2008,March,2,,British Columbia,,1,Automobile dealers,848629
2011,October,2,,British Columbia,,1,Automobile dealers,850038
2011,September,2,,British Columbia,,1,Automobile dealers,863644
2012,October,2,,British Columbia,,1,Automobile dealers,877150
2012,September,2,,British Columbia,,1,Automobile dealers,877776
2011,March,2,,British Columbia,,1,Automobile dealers,879453
2013,December,2,,British Columbia,,1,Automobile dealers,882122
2010,June,2,,British Columbia,,1,Automobile dealers,885034
2011,April,2,,British Columbia,,1,Automobile dealers,885828
2008,June,2,,British Columbia,,1,Automobile dealers,886690
2010,May,2,,British Columbia,,1,Automobile dealers,891126
2011,August,2,,British Columbia,,1,Automobile dealers,891990
2011,May,2,,British Columbia,,1,Automobile dealers,900463
2008,April,2,,British Columbia,,1,Automobile dealers,908460
2008,May,2,,British Columbia,,1,Automobile dealers,909141
2013,November,2,,British Columbia,,1,Automobile dealers,909627
2012,August,2,,British Columbia,,1,Automobile dealers,912338
2012,July,2,,British Columbia,,1,Automobile dealers,916518
2012,April,2,,British Columbia,,1,Automobile dealers,917704
2013,September,2,,British Columbia,,1,Automobile dealers,958881
2015,January,2,,British Columbia,,1,Automobile dealers,959369
2011,June,2,,British Columbia,,1,Automobile dealers,959895
2012,March,2,,British Columbia,,1,Automobile dealers,962007
2015,February,2,,British Columbia,,1,Automobile dealers,965733
2013,March,2,,British Columbia,,1,Automobile dealers,967313
2013,April,2,,British Columbia,,1,Automobile dealers,981081
2013,August,2,,British Columbia,,1,Automobile dealers,988845
2013,October,2,,British Columbia,,1,Automobile dealers,991588
2014,November,2,,British Columbia,,1,Automobile dealers,1003770
2012,June,2,,British Columbia,,1,Automobile dealers,1004453
2014,December,2,,British Columbia,,1,Automobile dealers,1017777
2013,July,2,,British Columbia,,1,Automobile dealers,1026058
2013,June,2,,British Columbia,,1,Automobile dealers,1044044
2012,May,2,,British Columbia,,1,Automobile dealers,1044056
2014,March,2,,British Columbia,,1,Automobile dealers,1049496
2014,October,2,,British Columbia,,1,Automobile dealers,1059842
2013,May,2,,British Columbia,,1,Automobile dealers,1068278
2014,April,2,,British Columbia,,1,Automobile dealers,1082130
2014,August,2,,British Columbia,,1,Automobile dealers,1094384
2014,September,2,,British Columbia,,1,Automobile dealers,1106837
2016,January,2,,British Columbia,,1,Automobile dealers,1110492
2015,March,2,,British Columbia,,1,Automobile dealers,1132839
2014,June,2,,British Columbia,,1,Automobile dealers,1155186
2016,February,2,,British Columbia,,1,Automobile dealers,1157446
2017,February,2,,British Columbia,,1,Automobile dealers,1157607
2014,July,2,,British Columbia,,1,Automobile dealers,1182044
2015,November,2,,British Columbia,,1,Automobile dealers,1196009
2018,February,2,,British Columbia,,1,Automobile dealers,1201481
2014,May,2,,British Columbia,,1,Automobile dealers,1212830
2015,April,2,,British Columbia,,1,Automobile dealers,1213958
2016,December,2,,British Columbia,,1,Automobile dealers,1219454
2015,December,2,,British Columbia,,1,Automobile dealers,1219683
2018,January,2,,British Columbia,,1,Automobile dealers,1225249
2015,August,2,,British Columbia,,1,Automobile dealers,1248906
2015,October,2,,British Columbia,,1,Automobile dealers,1253726
2015,September,2,,British Columbia,,1,Automobile dealers,1278624
2015,May,2,,British Columbia,,1,Automobile dealers,1299412
2017,January,2,,British Columbia,,1,Automobile dealers,1326372
2015,July,2,,British Columbia,,1,Automobile dealers,1328843
2016,October,2,,British Columbia,,1,Automobile dealers,1335074
2016,March,2,,British Columbia,,1,Automobile dealers,1347317
2015,June,2,,British Columbia,,1,Automobile dealers,1356925
2016,November,2,,British Columbia,,1,Automobile dealers,1360956
2017,December,2,,British Columbia,,1,Automobile dealers,1381915
2016,September,2,,British Columbia,,1,Automobile dealers,1418466
2016,July,2,,British Columbia,,1,Automobile dealers,1424583
2016,May,2,,British Columbia,,1,Automobile dealers,1444541
2016,April,2,,British Columbia,,1,Automobile dealers,1452345
2016,August,2,,British Columbia,,1,Automobile dealers,1455852
2017,November,2,,British Columbia,,1,Automobile dealers,1458876
2017,April,2,,British Columbia,,1,Automobile dealers,1496191
2017,March,2,,British Columbia,,1,Automobile dealers,1500016
2016,June,2,,British Columbia,,1,Automobile dealers,1537756
2018,March,2,,British Columbia,,1,Automobile dealers,1607300
2017,September,2,,British Columbia,,1,Automobile dealers,1612580
2018,April,2,,British Columbia,,1,Automobile dealers,1613526
2017,June,2,,British Columbia,,1,Automobile dealers,1620888
2017,July,2,,British Columbia,,1,Automobile dealers,1626736
2017,May,2,,British Columbia,,1,Automobile dealers,1662480
2017,October,2,,British Columbia,,1,Automobile dealers,1681363
2017,August,2,,British Columbia,,1,Automobile dealers,1725564
2018,May,2,,British Columbia,,1,Automobile dealers,1766511
2009,February,,1,"Vancouver, British Columbia",,1,Automobile dealers,300018
2008,December,,1,"Vancouver, British Columbia",,1,Automobile dealers,314647
2008,November,,1,"Vancouver, British Columbia",,1,Automobile dealers,325451
2009,January,,1,"Vancouver, British Columbia",,1,Automobile dealers,331630
2010,February,,1,"Vancouver, British Columbia",,1,Automobile dealers,332996
2009,March,,1,"Vancouver, British Columbia",,1,Automobile dealers,356452
2011,January,,1,"Vancouver, British Columbia",,1,Automobile dealers,363563
2008,October,,1,"Vancouver, British Columbia",,1,Automobile dealers,374325
2011,February,,1,"Vancouver, British Columbia",,1,Automobile dealers,375908
2009,April,,1,"Vancouver, British Columbia",,1,Automobile dealers,379690
2009,November,,1,"Vancouver, British Columbia",,1,Automobile dealers,381265
2010,January,,1,"Vancouver, British Columbia",,1,Automobile dealers,385054
2008,August,,1,"Vancouver, British Columbia",,1,Automobile dealers,389008
2008,February,,1,"Vancouver, British Columbia",,1,Automobile dealers,389453
2008,September,,1,"Vancouver, British Columbia",,1,Automobile dealers,396187
2009,September,,1,"Vancouver, British Columbia",,1,Automobile dealers,401929
2008,January,,1,"Vancouver, British Columbia",,1,Automobile dealers,406199
2010,December,,1,"Vancouver, British Columbia",,1,Automobile dealers,409947
2010,October,,1,"Vancouver, British Columbia",,1,Automobile dealers,417023
2009,October,,1,"Vancouver, British Columbia",,1,Automobile dealers,418643
2012,January,,1,"Vancouver, British Columbia",,1,Automobile dealers,420072
2010,November,,1,"Vancouver, British Columbia",,1,Automobile dealers,422787
2010,March,,1,"Vancouver, British Columbia",,1,Automobile dealers,424144
2008,July,,1,"Vancouver, British Columbia",,1,Automobile dealers,425056
2013,February,,1,"Vancouver, British Columbia",,1,Automobile dealers,425315
2010,September,,1,"Vancouver, British Columbia",,1,Automobile dealers,428097
2009,July,,1,"Vancouver, British Columbia",,1,Automobile dealers,431110
2008,March,,1,"Vancouver, British Columbia",,1,Automobile dealers,432083
2009,August,,1,"Vancouver, British Columbia",,1,Automobile dealers,432973
2010,August,,1,"Vancouver, British Columbia",,1,Automobile dealers,435200
2013,January,,1,"Vancouver, British Columbia",,1,Automobile dealers,436981
2011,December,,1,"Vancouver, British Columbia",,1,Automobile dealers,439424
2009,May,,1,"Vancouver, British Columbia",,1,Automobile dealers,439683
2010,April,,1,"Vancouver, British Columbia",,1,Automobile dealers,443295
2010,July,,1,"Vancouver, British Columbia",,1,Automobile dealers,445470
2011,July,,1,"Vancouver, British Columbia",,1,Automobile dealers,446649
2009,December,,1,"Vancouver, British Columbia",,1,Automobile dealers,448706
2014,February,,1,"Vancouver, British Columbia",,1,Automobile dealers,449926
2012,December,,1,"Vancouver, British Columbia",,1,Automobile dealers,450071
2011,November,,1,"Vancouver, British Columbia",,1,Automobile dealers,455766
2012,November,,1,"Vancouver, British Columbia",,1,Automobile dealers,459115
2009,June,,1,"Vancouver, British Columbia",,1,Automobile dealers,459430
2011,September,,1,"Vancouver, British Columbia",,1,Automobile dealers,461271
2011,October,,1,"Vancouver, British Columbia",,1,Automobile dealers,462823
2012,February,,1,"Vancouver, British Columbia",,1,Automobile dealers,464176
2011,August,,1,"Vancouver, British Columbia",,1,Automobile dealers,466469
2011,March,,1,"Vancouver, British Columbia",,1,Automobile dealers,475950
2008,April,,1,"Vancouver, British Columbia",,1,Automobile dealers,476738
2014,January,,1,"Vancouver, British Columbia",,1,Automobile dealers,484173
2008,June,,1,"Vancouver, British Columbia",,1,Automobile dealers,488226
2012,October,,1,"Vancouver, British Columbia",,1,Automobile dealers,490405
2011,April,,1,"Vancouver, British Columbia",,1,Automobile dealers,491123
2012,September,,1,"Vancouver, British Columbia",,1,Automobile dealers,492776
2010,June,,1,"Vancouver, British Columbia",,1,Automobile dealers,492993
2011,May,,1,"Vancouver, British Columbia",,1,Automobile dealers,496727
2010,May,,1,"Vancouver, British Columbia",,1,Automobile dealers,497527
2008,May,,1,"Vancouver, British Columbia",,1,Automobile dealers,499061
2013,December,,1,"Vancouver, British Columbia",,1,Automobile dealers,499071
2012,July,,1,"Vancouver, British Columbia",,1,Automobile dealers,505476
2013,November,,1,"Vancouver, British Columbia",,1,Automobile dealers,507459
2012,August,,1,"Vancouver, British Columbia",,1,Automobile dealers,514379
2011,June,,1,"Vancouver, British Columbia",,1,Automobile dealers,525446
2012,April,,1,"Vancouver, British Columbia",,1,Automobile dealers,535492
2013,September,,1,"Vancouver, British Columbia",,1,Automobile dealers,538129
2012,March,,1,"Vancouver, British Columbia",,1,Automobile dealers,540575
2013,October,,1,"Vancouver, British Columbia",,1,Automobile dealers,544384
2013,March,,1,"Vancouver, British Columbia",,1,Automobile dealers,544536
2013,August,,1,"Vancouver, British Columbia",,1,Automobile dealers,550457
2013,April,,1,"Vancouver, British Columbia",,1,Automobile dealers,559635
2014,November,,1,"Vancouver, British Columbia",,1,Automobile dealers,563091
2013,July,,1,"Vancouver, British Columbia",,1,Automobile dealers,566711
2015,January,,1,"Vancouver, British Columbia",,1,Automobile dealers,567068
2015,February,,1,"Vancouver, British Columbia",,1,Automobile dealers,573504
2014,October,,1,"Vancouver, British Columbia",,1,Automobile dealers,573942
2014,March,,1,"Vancouver, British Columbia",,1,Automobile dealers,574566
2013,June,,1,"Vancouver, British Columbia",,1,Automobile dealers,575006
2012,June,,1,"Vancouver, British Columbia",,1,Automobile dealers,578269
2014,April,,1,"Vancouver, British Columbia",,1,Automobile dealers,580545
2014,December,,1,"Vancouver, British Columbia",,1,Automobile dealers,583295
2013,May,,1,"Vancouver, British Columbia",,1,Automobile dealers,594832
2012,May,,1,"Vancouver, British Columbia",,1,Automobile dealers,595408
2014,August,,1,"Vancouver, British Columbia",,1,Automobile dealers,601472
2014,September,,1,"Vancouver, British Columbia",,1,Automobile dealers,602320
2014,June,,1,"Vancouver, British Columbia",,1,Automobile dealers,613908
2014,July,,1,"Vancouver, British Columbia",,1,Automobile dealers,636200
2015,March,,1,"Vancouver, British Columbia",,1,Automobile dealers,649559
2016,January,,1,"Vancouver, British Columbia",,1,Automobile dealers,668834
2014,May,,1,"Vancouver, British Columbia",,1,Automobile dealers,675281
2018,February,,1,"Vancouver, British Columbia",,1,Automobile dealers,684622
2016,February,,1,"Vancouver, British Columbia",,1,Automobile dealers,697377
2015,April,,1,"Vancouver, British Columbia",,1,Automobile dealers,702675
2015,August,,1,"Vancouver, British Columbia",,1,Automobile dealers,716511
2017,February,,1,"Vancouver, British Columbia",,1,Automobile dealers,723366
2015,November,,1,"Vancouver, British Columbia",,1,Automobile dealers,724350
2015,October,,1,"Vancouver, British Columbia",,1,Automobile dealers,726118
2015,September,,1,"Vancouver, British Columbia",,1,Automobile dealers,746975
2018,January,,1,"Vancouver, British Columbia",,1,Automobile dealers,748514
2015,December,,1,"Vancouver, British Columbia",,1,Automobile dealers,753419
2016,December,,1,"Vancouver, British Columbia",,1,Automobile dealers,761982
2015,May,,1,"Vancouver, British Columbia",,1,Automobile dealers,775837
2017,January,,1,"Vancouver, British Columbia",,1,Automobile dealers,778964
2015,July,,1,"Vancouver, British Columbia",,1,Automobile dealers,781903
2015,June,,1,"Vancouver, British Columbia",,1,Automobile dealers,803943
2016,October,,1,"Vancouver, British Columbia",,1,Automobile dealers,806836
2016,March,,1,"Vancouver, British Columbia",,1,Automobile dealers,812010
2017,December,,1,"Vancouver, British Columbia",,1,Automobile dealers,828353
2016,November,,1,"Vancouver, British Columbia",,1,Automobile dealers,830858
2016,September,,1,"Vancouver, British Columbia",,1,Automobile dealers,838727
2017,March,,1,"Vancouver, British Columbia",,1,Automobile dealers,853723
2016,August,,1,"Vancouver, British Columbia",,1,Automobile dealers,868743
2016,April,,1,"Vancouver, British Columbia",,1,Automobile dealers,869656
2016,July,,1,"Vancouver, British Columbia",,1,Automobile dealers,874662
2017,November,,1,"Vancouver, British Columbia",,1,Automobile dealers,890227
2016,May,,1,"Vancouver, British Columbia",,1,Automobile dealers,894643
2017,April,,1,"Vancouver, British Columbia",,1,Automobile dealers,899107
2016,June,,1,"Vancouver, British Columbia",,1,Automobile dealers,904897
2018,March,,1,"Vancouver, British Columbia",,1,Automobile dealers,919177
2017,May,,1,"Vancouver, British Columbia",,1,Automobile dealers,924558
2017,June,,1,"Vancouver, British Columbia",,1,Automobile dealers,935559
2017,September,,1,"Vancouver, British Columbia",,1,Automobile dealers,956298
2018,April,,1,"Vancouver, British Columbia",,1,Automobile dealers,957839
2017,July,,1,"Vancouver, British Columbia",,1,Automobile dealers,972693
2017,October,,1,"Vancouver, British Columbia",,1,Automobile dealers,983570
2017,August,,1,"Vancouver, British Columbia",,1,Automobile dealers,1007459
2018,May,,1,"Vancouver, British Columbia",,1,Automobile dealers,1008986
2012,January,13,,Yukon,,1,Automobile dealers,3283
2012,February,13,,Yukon,,1,Automobile dealers,4281
2012,December,13,,Yukon,,1,Automobile dealers,4517
2012,November,13,,Yukon,,1,Automobile dealers,4570
2012,April,13,,Yukon,,1,Automobile dealers,4660
2012,July,13,,Yukon,,1,Automobile dealers,4762
2012,June,13,,Yukon,,1,Automobile dealers,5173
2012,March,13,,Yukon,,1,Automobile dealers,5371
2012,October,13,,Yukon,,1,Automobile dealers,5879
2016,January,13,,Yukon,,1,Automobile dealers,6023
2012,May,13,,Yukon,,1,Automobile dealers,6060
2012,September,13,,Yukon,,1,Automobile dealers,6089
2012,August,13,,Yukon,,1,Automobile dealers,6190
2016,February,13,,Yukon,,1,Automobile dealers,7486
2016,March,13,,Yukon,,1,Automobile dealers,7905
2016,April,13,,Yukon,,1,Automobile dealers,8886
2016,January,6,,Northwest Territories,,1,Automobile dealers,7630
2009,December,6,,Northwest Territories,,1,Automobile dealers,8209
2009,November,6,,Northwest Territories,,1,Automobile dealers,8238
2008,November,6,,Northwest Territories,,1,Automobile dealers,8329
2011,January,6,,Northwest Territories,,1,Automobile dealers,8883
2016,February,6,,Northwest Territories,,1,Automobile dealers,8905
2009,February,6,,Northwest Territories,,1,Automobile dealers,9030
2011,December,6,,Northwest Territories,,1,Automobile dealers,9262
2012,April,6,,Northwest Territories,,1,Automobile dealers,9347
2011,May,6,,Northwest Territories,,1,Automobile dealers,9401
2008,December,6,,Northwest Territories,,1,Automobile dealers,9416
2011,November,6,,Northwest Territories,,1,Automobile dealers,9424
2016,April,6,,Northwest Territories,,1,Automobile dealers,9436
2009,April,6,,Northwest Territories,,1,Automobile dealers,9464
2012,December,6,,Northwest Territories,,1,Automobile dealers,9509
2009,January,6,,Northwest Territories,,1,Automobile dealers,9512
2009,May,6,,Northwest Territories,,1,Automobile dealers,9670
2012,January,6,,Northwest Territories,,1,Automobile dealers,9716
2011,October,6,,Northwest Territories,,1,Automobile dealers,9874
2009,September,6,,Northwest Territories,,1,Automobile dealers,10149
2009,October,6,,Northwest Territories,,1,Automobile dealers,10612
